Customer ID,Dining Preference,Room Preference,Sports Activities,Wellness,Pricing Pattern
9397,Non-Vegetarian,Suite,Swimming,Gym,Frugal
9398,Vegan,Suite,Table Tennis,Sauna,Luxury
9399,Non-Vegetarian,Suite,Table Tennis,None,Luxury
9400,Vegan,Deluxe,Swimming,Gym,Luxury
9401,Vegetarian,Suite,Table Tennis,None,Luxury
9402,Vegetarian,Standard,Swimming,Massage,Luxury
9403,Non-Vegetarian,Deluxe,Swimming,Sauna,Luxury
9404,Vegetarian,Standard,Golf,Gym,Frugal
9405,Vegetarian,Standard,Golf,None,Frugal
9406,Vegetarian,Deluxe,Golf,None,Luxury
9407,Vegetarian,Standard,None,Sauna,Frugal
9408,Vegan,Suite,Table Tennis,Sauna,Luxury
9409,Non-Vegetarian,Suite,Golf,None,Frugal
9410,Vegetarian,Suite,Golf,Sauna,Luxury
9411,Non-Vegetarian,Standard,Golf,None,Frugal
9412,Non-Vegetarian,Standard,None,Gym,Luxury
9413,Non-Vegetarian,Suite,Golf,Gym,Frugal
9414,Vegan,Standard,Swimming,None,Luxury
9415,Vegetarian,Standard,Swimming,Sauna,Luxury
9416,Vegetarian,Standard,Table Tennis,Massage,Frugal
9417,Vegan,Standard,Table Tennis,Massage,Frugal
9418,Vegetarian,Suite,None,Massage,Frugal
9419,Vegetarian,Deluxe,Golf,Sauna,Luxury
9420,Vegan,Suite,None,Gym,Luxury
9421,Non-Vegetarian,Deluxe,Golf,None,Luxury
9422,Vegetarian,Deluxe,Swimming,Sauna,Frugal
9423,Vegan,Deluxe,Table Tennis,Gym,Luxury
9424,Vegan,Deluxe,Swimming,None,Frugal
9425,Vegan,Deluxe,Table Tennis,Massage,Frugal
9426,Non-Vegetarian,Standard,Table Tennis,Sauna,Frugal
9427,Vegan,Standard,None,None,Luxury
9428,Vegetarian,Deluxe,Swimming,Gym,Frugal
9429,Vegetarian,Suite,Golf,None,Frugal
9430,Vegetarian,Deluxe,Swimming,Massage,Luxury
9431,Vegan,Suite,None,Sauna,Luxury
9432,Non-Vegetarian,Suite,Golf,Massage,Luxury
9433,Vegan,Suite,None,None,Frugal
9434,Vegetarian,Standard,None,Sauna,Luxury
9435,Vegetarian,Suite,Golf,Sauna,Frugal
9436,Non-Vegetarian,Deluxe,None,Sauna,Frugal
9437,Vegan,Standard,Golf,Sauna,Frugal
9438,Vegetarian,Suite,Golf,None,Luxury
9439,Non-Vegetarian,Suite,None,Massage,Frugal
9440,Non-Vegetarian,Suite,None,Sauna,Frugal
9441,Vegetarian,Suite,Table Tennis,None,Frugal
9442,Vegetarian,Standard,Swimming,Massage,Frugal
9443,Vegetarian,Deluxe,Golf,Massage,Luxury
9444,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9445,Vegetarian,Suite,None,Sauna,Frugal
9446,Vegetarian,Deluxe,Golf,Sauna,Frugal
9447,Vegetarian,Suite,None,None,Frugal
9448,Non-Vegetarian,Standard,Table Tennis,None,Luxury
9449,Non-Vegetarian,Standard,Table Tennis,Gym,Frugal
9450,Vegetarian,Suite,Swimming,Gym,Frugal
9451,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Frugal
9452,Vegetarian,Standard,Swimming,None,Frugal
9453,Vegan,Standard,Table Tennis,None,Frugal
9454,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9455,Vegan,Standard,Golf,Gym,Frugal
9456,Vegetarian,Suite,None,None,Frugal
9457,Vegetarian,Standard,Golf,Sauna,Frugal
9458,Vegetarian,Standard,Swimming,Massage,Luxury
9459,Vegan,Suite,Table Tennis,Massage,Luxury
9460,Non-Vegetarian,Suite,Table Tennis,Massage,Frugal
9461,Vegan,Suite,Golf,None,Luxury
9462,Vegetarian,Standard,Swimming,None,Luxury
9463,Non-Vegetarian,Standard,Table Tennis,Gym,Frugal
9464,Vegan,Standard,Golf,Massage,Luxury
9465,Vegetarian,Standard,Golf,Massage,Frugal
9466,Non-Vegetarian,Suite,None,Sauna,Frugal
9467,Vegan,Suite,None,Sauna,Frugal
9468,Vegan,Standard,Swimming,Massage,Luxury
9469,Vegetarian,Suite,Table Tennis,None,Frugal
9470,Vegan,Standard,None,Sauna,Frugal
9471,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
9472,Non-Vegetarian,Deluxe,None,Sauna,Luxury
9473,Vegetarian,Deluxe,Golf,Massage,Luxury
9474,Vegan,Suite,None,Gym,Luxury
9475,Non-Vegetarian,Suite,Table Tennis,Sauna,Luxury
9476,Vegetarian,Suite,Golf,None,Luxury
9477,Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9478,Non-Vegetarian,Suite,Golf,Massage,Frugal
9479,Non-Vegetarian,Suite,Table Tennis,Sauna,Luxury
9480,Vegan,Suite,None,Sauna,Frugal
9481,Vegetarian,Suite,Swimming,None,Luxury
9482,Non-Vegetarian,Suite,Swimming,Massage,Luxury
9483,Non-Vegetarian,Suite,None,Sauna,Frugal
9484,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
9485,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
9486,Vegan,Standard,Golf,None,Frugal
9487,Non-Vegetarian,Suite,Table Tennis,None,Luxury
9488,Non-Vegetarian,Suite,Swimming,Sauna,Frugal
9489,Vegan,Standard,Table Tennis,Massage,Luxury
9490,Vegan,Deluxe,Table Tennis,Massage,Frugal
9491,Non-Vegetarian,Deluxe,Swimming,Massage,Luxury
9492,Non-Vegetarian,Standard,Swimming,Massage,Frugal
9493,Vegetarian,Suite,None,Massage,Frugal
9494,Non-Vegetarian,Standard,None,None,Luxury
9495,Non-Vegetarian,Suite,Table Tennis,Sauna,Luxury
9496,Vegetarian,Standard,None,Massage,Luxury
9497,Vegan,Suite,Table Tennis,Sauna,Frugal
9498,Non-Vegetarian,Suite,Swimming,Gym,Luxury
9499,Non-Vegetarian,Deluxe,Golf,None,Luxury
9500,Vegetarian,Standard,None,Sauna,Luxury
9501,Non-Vegetarian,Standard,Table Tennis,None,Luxury
9502,Non-Vegetarian,Standard,Swimming,Massage,Frugal
9503,Non-Vegetarian,Deluxe,Swimming,Gym,Frugal
9504,Vegan,Standard,Table Tennis,Gym,Frugal
9505,Vegan,Standard,Swimming,Gym,Frugal
9506,Non-Vegetarian,Deluxe,Swimming,Sauna,Luxury
9507,Vegan,Standard,Golf,None,Luxury
9508,Vegan,Standard,Golf,Gym,Luxury
9509,Vegan,Standard,None,Massage,Frugal
9510,Vegetarian,Suite,Swimming,Sauna,Luxury
9511,Non-Vegetarian,Suite,None,Massage,Frugal
9512,Non-Vegetarian,Deluxe,Golf,Gym,Luxury
9513,Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9514,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
9515,Non-Vegetarian,Standard,Swimming,Gym,Frugal
9516,Vegetarian,Deluxe,Swimming,Sauna,Frugal
9517,Vegan,Standard,Table Tennis,None,Luxury
9518,Non-Vegetarian,Standard,Swimming,Sauna,Frugal
9519,Vegan,Standard,Golf,Massage,Luxury
9520,Non-Vegetarian,Standard,Swimming,None,Luxury
9521,Vegan,Suite,Swimming,Sauna,Frugal
9522,Vegetarian,Suite,Table Tennis,None,Frugal
9523,Vegetarian,Deluxe,None,Sauna,Luxury
9524,Non-Vegetarian,Deluxe,None,None,Frugal
9525,Vegetarian,Suite,None,Massage,Luxury
9526,Non-Vegetarian,Suite,Table Tennis,None,Frugal
9527,Vegan,Standard,None,None,Frugal
9528,Vegetarian,Standard,None,None,Luxury
9529,Vegan,Standard,Golf,Massage,Luxury
9530,Vegetarian,Deluxe,Swimming,None,Luxury
9531,Vegan,Deluxe,Golf,Sauna,Frugal
9532,Non-Vegetarian,Standard,Table Tennis,Sauna,Frugal
9533,Non-Vegetarian,Deluxe,None,Gym,Frugal
9534,Non-Vegetarian,Standard,None,Sauna,Luxury
9535,Vegan,Standard,Golf,Sauna,Luxury
9536,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
9537,Vegetarian,Standard,None,Sauna,Frugal
9538,Non-Vegetarian,Suite,Swimming,None,Frugal
9539,Vegetarian,Standard,Swimming,Massage,Luxury
9540,Vegetarian,Deluxe,Table Tennis,None,Luxury
9541,Non-Vegetarian,Suite,Golf,None,Frugal
9542,Vegan,Standard,None,Massage,Luxury
9543,Vegetarian,Standard,Table Tennis,Sauna,Frugal
9544,Vegan,Standard,Golf,Sauna,Frugal
9545,Vegetarian,Standard,Swimming,Sauna,Frugal
9546,Vegetarian,Standard,Golf,Massage,Frugal
9547,Vegan,Deluxe,None,Massage,Frugal
9548,Vegetarian,Standard,Golf,Gym,Luxury
9549,Vegan,Deluxe,None,Sauna,Luxury
9550,Vegan,Suite,None,None,Luxury
9551,Vegetarian,Deluxe,None,Gym,Frugal
9552,Vegetarian,Suite,Table Tennis,None,Luxury
9553,Vegetarian,Standard,None,None,Frugal
9554,Non-Vegetarian,Standard,Golf,None,Luxury
9555,Vegan,Suite,Swimming,Gym,Luxury
9556,Vegan,Standard,Table Tennis,Massage,Luxury
9557,Vegan,Standard,None,Gym,Frugal
9558,Vegetarian,Deluxe,None,Sauna,Frugal
9559,Vegan,Deluxe,None,Gym,Frugal
9560,Vegan,Suite,Table Tennis,Gym,Luxury
9561,Vegetarian,Deluxe,Swimming,Massage,Luxury
9562,Vegetarian,Suite,Swimming,Gym,Luxury
9563,Vegan,Suite,Swimming,Massage,Luxury
9564,Vegan,Standard,Swimming,None,Luxury
9565,Vegan,Deluxe,None,Sauna,Frugal
9566,Vegetarian,Deluxe,Table Tennis,Sauna,Frugal
9567,Non-Vegetarian,Standard,Table Tennis,Massage,Frugal
9568,Non-Vegetarian,Suite,Table Tennis,None,Luxury
9569,Vegetarian,Deluxe,Golf,Sauna,Luxury
9570,Vegetarian,Standard,Swimming,Sauna,Luxury
9571,Vegetarian,Deluxe,Table Tennis,None,Luxury
9572,Vegetarian,Suite,Swimming,Massage,Frugal
9573,Vegan,Deluxe,Golf,Sauna,Luxury
9574,Vegetarian,Suite,None,None,Frugal
9575,Non-Vegetarian,Standard,Swimming,None,Luxury
9576,Vegetarian,Suite,Table Tennis,Sauna,Frugal
9577,Non-Vegetarian,Deluxe,Swimming,Massage,Luxury
9578,Non-Vegetarian,Standard,Table Tennis,Massage,Frugal
9579,Vegan,Suite,None,Massage,Frugal
9580,Vegan,Standard,None,Massage,Luxury
9581,Vegetarian,Standard,Golf,Sauna,Frugal
9582,Vegan,Suite,Table Tennis,Massage,Frugal
9583,Vegetarian,Suite,None,Gym,Luxury
9584,Vegan,Suite,None,Gym,Frugal
9585,Non-Vegetarian,Suite,Golf,Massage,Frugal
9586,Vegetarian,Standard,Table Tennis,Sauna,Luxury
9587,Non-Vegetarian,Standard,Golf,Massage,Luxury
9588,Vegan,Suite,None,Gym,Frugal
9589,Non-Vegetarian,Deluxe,Golf,None,Luxury
9590,Non-Vegetarian,Deluxe,Golf,Gym,Luxury
9591,Non-Vegetarian,Deluxe,Table Tennis,Massage,Frugal
9592,Vegan,Standard,Table Tennis,Gym,Frugal
9593,Vegan,Deluxe,None,Sauna,Frugal
9594,Vegan,Suite,Golf,Massage,Luxury
9595,Vegan,Deluxe,Table Tennis,Sauna,Frugal
9596,Vegan,Deluxe,Golf,Massage,Luxury
9597,Non-Vegetarian,Standard,Golf,None,Luxury
9598,Vegan,Deluxe,Table Tennis,Gym,Frugal
9599,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
9600,Non-Vegetarian,Deluxe,None,Sauna,Frugal
9601,Non-Vegetarian,Suite,Golf,Gym,Frugal
9602,Vegan,Suite,Swimming,Massage,Luxury
9603,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
9604,Vegetarian,Deluxe,Golf,None,Luxury
9605,Non-Vegetarian,Deluxe,None,Massage,Luxury
9606,Vegan,Suite,Golf,Massage,Frugal
9607,Vegan,Standard,Table Tennis,None,Luxury
9608,Non-Vegetarian,Deluxe,None,Sauna,Frugal
9609,Vegetarian,Standard,None,Gym,Luxury
9610,Non-Vegetarian,Suite,Swimming,None,Frugal
9611,Vegan,Deluxe,None,Gym,Luxury
9612,Vegetarian,Standard,Golf,Massage,Frugal
9613,Vegetarian,Standard,None,Massage,Frugal
9614,Vegetarian,Standard,None,Sauna,Frugal
9615,Vegan,Deluxe,Table Tennis,Massage,Frugal
9616,Vegan,Deluxe,Golf,Massage,Frugal
9617,Non-Vegetarian,Standard,Table Tennis,None,Luxury
9618,Vegan,Standard,Swimming,None,Luxury
9619,Vegan,Deluxe,Golf,Massage,Luxury
9620,Non-Vegetarian,Deluxe,Golf,Sauna,Frugal
9621,Vegan,Deluxe,Table Tennis,Gym,Frugal
9622,Non-Vegetarian,Deluxe,None,Gym,Luxury
9623,Vegetarian,Standard,Swimming,Sauna,Frugal
9624,Vegan,Standard,None,None,Luxury
9625,Vegetarian,Deluxe,None,None,Frugal
9626,Vegetarian,Deluxe,Table Tennis,Massage,Frugal
9627,Vegetarian,Suite,Swimming,Massage,Luxury
9628,Vegan,Suite,Golf,Sauna,Frugal
9629,Vegan,Deluxe,Golf,None,Frugal
9630,Non-Vegetarian,Deluxe,None,Gym,Luxury
9631,Vegetarian,Standard,Golf,Massage,Luxury
9632,Non-Vegetarian,Standard,Table Tennis,Massage,Frugal
9633,Vegetarian,Standard,Golf,None,Luxury
9634,Vegetarian,Deluxe,Swimming,Gym,Frugal
9635,Vegetarian,Standard,Golf,Sauna,Luxury
9636,Vegan,Deluxe,Golf,None,Frugal
9637,Non-Vegetarian,Deluxe,Golf,None,Frugal
9638,Vegan,Deluxe,Table Tennis,Gym,Luxury
9639,Vegan,Suite,Swimming,None,Frugal
9640,Vegan,Deluxe,Table Tennis,None,Luxury
9641,Vegetarian,Deluxe,Swimming,None,Frugal
9642,Vegetarian,Deluxe,Swimming,Massage,Frugal
9643,Vegetarian,Suite,Swimming,Massage,Frugal
9644,Non-Vegetarian,Deluxe,None,None,Frugal
9645,Vegetarian,Deluxe,Swimming,Sauna,Luxury
9646,Vegetarian,Standard,Table Tennis,Sauna,Frugal
9647,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
9648,Vegan,Deluxe,None,Sauna,Luxury
9649,Vegetarian,Standard,Golf,Sauna,Frugal
9650,Vegetarian,Standard,None,Massage,Frugal
9651,Non-Vegetarian,Standard,Golf,None,Frugal
9652,Vegan,Standard,Table Tennis,None,Luxury
9653,Non-Vegetarian,Deluxe,Golf,Sauna,Frugal
9654,Vegan,Suite,Swimming,Sauna,Luxury
9655,Vegan,Deluxe,Swimming,Gym,Luxury
9656,Vegetarian,Standard,Golf,Sauna,Frugal
9657,Non-Vegetarian,Suite,None,Sauna,Frugal
9658,Vegetarian,Standard,Table Tennis,Massage,Frugal
9659,Non-Vegetarian,Suite,Swimming,None,Frugal
9660,Vegetarian,Standard,Table Tennis,None,Luxury
9661,Non-Vegetarian,Deluxe,Swimming,None,Luxury
9662,Non-Vegetarian,Standard,Golf,None,Luxury
9663,Vegan,Suite,Golf,Sauna,Luxury
9664,Vegan,Suite,Table Tennis,Sauna,Luxury
9665,Non-Vegetarian,Deluxe,None,Sauna,Luxury
9666,Non-Vegetarian,Deluxe,Golf,Gym,Frugal
9667,Vegan,Suite,None,Sauna,Luxury
9668,Vegetarian,Deluxe,Golf,Sauna,Luxury
9669,Non-Vegetarian,Suite,Golf,Sauna,Luxury
9670,Vegan,Standard,Swimming,None,Luxury
9671,Vegetarian,Deluxe,None,Sauna,Luxury
9672,Vegetarian,Standard,None,None,Frugal
9673,Vegetarian,Deluxe,None,Sauna,Frugal
9674,Vegetarian,Deluxe,Golf,Sauna,Luxury
9675,Vegan,Standard,Swimming,Massage,Frugal
9676,Vegetarian,Suite,Golf,None,Luxury
9677,Vegetarian,Deluxe,Swimming,None,Luxury
9678,Vegetarian,Suite,Golf,Sauna,Frugal
9679,Non-Vegetarian,Standard,None,Sauna,Luxury
9680,Non-Vegetarian,Standard,Golf,Sauna,Luxury
9681,Non-Vegetarian,Standard,None,Gym,Luxury
9682,Vegetarian,Suite,None,Gym,Luxury
9683,Vegan,Standard,Swimming,Massage,Luxury
9684,Vegetarian,Suite,Golf,Massage,Luxury
9685,Vegetarian,Deluxe,None,Sauna,Luxury
9686,Vegetarian,Deluxe,None,Massage,Frugal
9687,Vegetarian,Deluxe,Golf,Gym,Frugal
9688,Vegan,Deluxe,Golf,None,Frugal
9689,Vegan,Standard,Swimming,Massage,Frugal
9690,Vegan,Standard,Swimming,None,Luxury
9691,Vegetarian,Standard,None,None,Luxury
9692,Vegetarian,Deluxe,Golf,None,Luxury
9693,Vegetarian,Deluxe,None,Massage,Luxury
9694,Non-Vegetarian,Standard,Table Tennis,Sauna,Frugal
9695,Non-Vegetarian,Deluxe,Golf,Massage,Luxury
9696,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
9697,Non-Vegetarian,Standard,Golf,Massage,Frugal
9698,Non-Vegetarian,Deluxe,None,Sauna,Luxury
9699,Vegan,Suite,None,Sauna,Frugal
9700,Vegan,Standard,Golf,None,Luxury
9701,Non-Vegetarian,Deluxe,Table Tennis,None,Frugal
9702,Vegan,Standard,Swimming,Gym,Frugal
9703,Non-Vegetarian,Deluxe,Table Tennis,Gym,Luxury
9704,Vegetarian,Suite,Golf,Massage,Frugal
9705,Vegan,Standard,None,Gym,Frugal
9706,Vegetarian,Standard,None,Sauna,Frugal
9707,Vegetarian,Suite,Golf,Massage,Luxury
9708,Vegetarian,Suite,None,Massage,Frugal
9709,Non-Vegetarian,Standard,None,Sauna,Frugal
9710,Non-Vegetarian,Standard,None,None,Luxury
9711,Vegan,Standard,Golf,Sauna,Frugal
9712,Vegan,Suite,None,None,Luxury
9713,Vegetarian,Standard,Table Tennis,Sauna,Frugal
9714,Vegetarian,Standard,Golf,Massage,Luxury
9715,Vegan,Suite,None,Massage,Luxury
9716,Vegetarian,Suite,Golf,Gym,Luxury
9717,Non-Vegetarian,Deluxe,Table Tennis,Massage,Frugal
9718,Vegan,Deluxe,Golf,Massage,Frugal
9719,Vegan,Standard,None,Massage,Frugal
9720,Non-Vegetarian,Standard,Golf,Gym,Frugal
9721,Vegetarian,Standard,Swimming,None,Luxury
9722,Vegetarian,Suite,Swimming,Sauna,Frugal
9723,Vegan,Suite,Table Tennis,Sauna,Frugal
9724,Vegan,Standard,Table Tennis,Sauna,Frugal
9725,Vegetarian,Deluxe,None,Gym,Frugal
9726,Non-Vegetarian,Deluxe,Swimming,Sauna,Luxury
9727,Vegan,Standard,Swimming,Gym,Luxury
9728,Non-Vegetarian,Suite,Swimming,Gym,Luxury
9729,Vegan,Deluxe,Golf,Sauna,Frugal
9730,Vegetarian,Standard,Swimming,Gym,Frugal
9731,Non-Vegetarian,Suite,None,Sauna,Frugal
9732,Non-Vegetarian,Deluxe,Golf,Sauna,Frugal
9733,Non-Vegetarian,Suite,Swimming,Massage,Frugal
9734,Vegan,Standard,Table Tennis,Sauna,Luxury
9735,Vegan,Standard,Table Tennis,Sauna,Frugal
9736,Non-Vegetarian,Suite,None,None,Luxury
9737,Vegan,Standard,Golf,None,Luxury
9738,Vegetarian,Standard,Table Tennis,Massage,Frugal
9739,Vegan,Standard,Table Tennis,None,Luxury
9740,Vegetarian,Deluxe,Table Tennis,None,Luxury
9741,Vegetarian,Standard,Table Tennis,None,Frugal
9742,Vegan,Suite,Swimming,None,Luxury
9743,Vegetarian,Deluxe,Golf,None,Luxury
9744,Vegan,Suite,Table Tennis,Gym,Luxury
9745,Vegan,Standard,Golf,None,Frugal
9746,Vegetarian,Standard,Golf,Sauna,Frugal
9747,Vegan,Deluxe,Swimming,Massage,Luxury
9748,Vegetarian,Standard,Golf,Gym,Luxury
9749,Vegetarian,Suite,Table Tennis,Gym,Frugal
9750,Non-Vegetarian,Standard,Swimming,Massage,Luxury
9751,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9752,Non-Vegetarian,Suite,None,Sauna,Frugal
9753,Vegetarian,Suite,Swimming,Massage,Luxury
9754,Vegetarian,Standard,None,Massage,Luxury
9755,Vegan,Standard,Golf,Massage,Luxury
9756,Non-Vegetarian,Suite,Swimming,Gym,Luxury
9757,Vegan,Suite,Table Tennis,None,Luxury
9758,Non-Vegetarian,Standard,Swimming,Gym,Frugal
9759,Vegan,Standard,Table Tennis,None,Frugal
9760,Vegan,Suite,Golf,Sauna,Frugal
9761,Non-Vegetarian,Suite,Swimming,Sauna,Luxury
9762,Vegan,Standard,None,None,Luxury
9763,Vegetarian,Deluxe,Swimming,Gym,Luxury
9764,Vegan,Suite,Table Tennis,Massage,Luxury
9765,Vegetarian,Suite,Table Tennis,Massage,Frugal
9766,Non-Vegetarian,Standard,Table Tennis,Massage,Luxury
9767,Vegetarian,Suite,None,None,Luxury
9768,Non-Vegetarian,Deluxe,Golf,Massage,Luxury
9769,Vegetarian,Standard,Swimming,Sauna,Frugal
9770,Non-Vegetarian,Standard,Golf,Sauna,Frugal
9771,Non-Vegetarian,Deluxe,Table Tennis,Massage,Luxury
9772,Non-Vegetarian,Standard,Table Tennis,Gym,Luxury
9773,Vegetarian,Suite,None,Sauna,Luxury
9774,Vegan,Suite,None,None,Frugal
9775,Non-Vegetarian,Suite,None,Gym,Luxury
9776,Vegan,Deluxe,Swimming,None,Luxury
9777,Non-Vegetarian,Standard,Table Tennis,None,Luxury
9778,Vegan,Standard,Golf,Massage,Frugal
9779,Vegetarian,Standard,Golf,None,Luxury
9780,Vegan,Standard,Swimming,Sauna,Luxury
9781,Vegan,Standard,None,None,Luxury
9782,Non-Vegetarian,Deluxe,Table Tennis,Sauna,Luxury
9783,Vegan,Suite,None,Gym,Frugal
9784,Non-Vegetarian,Suite,Swimming,Gym,Frugal
9785,Vegetarian,Suite,None,None,Luxury
9786,Non-Vegetarian,Deluxe,Swimming,Gym,Luxury
9787,Vegan,Deluxe,Swimming,Massage,Frugal
9788,Vegetarian,Standard,Table Tennis,None,Frugal
9789,Vegan,Suite,Swimming,Massage,Frugal
9790,Vegetarian,Standard,Golf,Sauna,Luxury
9791,Non-Vegetarian,Standard,Golf,Sauna,Luxury
9792,Non-Vegetarian,Standard,Swimming,Sauna,Luxury
9793,Vegan,Standard,Golf,Massage,Frugal
9794,Vegan,Suite,Table Tennis,Massage,Luxury
9795,Vegetarian,Suite,None,Gym,Frugal
9796,Vegan,Suite,Golf,Sauna,Luxury
9797,Non-Vegetarian,Standard,Golf,Gym,Luxury
9798,Vegetarian,Suite,Swimming,None,Frugal
9799,Non-Vegetarian,Deluxe,Table Tennis,Gym,Frugal
9800,Non-Vegetarian,Standard,None,None,Frugal
9801,Vegetarian,Suite,Golf,Gym,Luxury
9802,Vegan,Standard,Golf,Massage,Luxury
9803,Non-Vegetarian,Standard,Golf,None,Frugal
9804,Non-Vegetarian,Deluxe,Golf,Massage,Luxury
9805,Vegan,Deluxe,None,None,Luxury
9806,Vegetarian,Standard,Golf,None,Frugal
9807,Vegan,Standard,Swimming,Sauna,Luxury
9808,Vegetarian,Standard,Swimming,Sauna,Luxury
9809,Vegan,Deluxe,Golf,Massage,Frugal
9810,Non-Vegetarian,Standard,Swimming,None,Luxury
9811,Vegan,Standard,Golf,Gym,Luxury
9812,Vegetarian,Suite,Table Tennis,Gym,Frugal
9813,Vegan,Suite,None,Sauna,Luxury
9814,Non-Vegetarian,Deluxe,None,None,Luxury
9815,Vegan,Suite,Golf,Massage,Luxury
9816,Vegan,Standard,Table Tennis,None,Luxury
9817,Vegan,Deluxe,Swimming,Massage,Frugal
9818,Non-Vegetarian,Deluxe,Swimming,Gym,Frugal
9819,Non-Vegetarian,Deluxe,Swimming,Sauna,Frugal
9820,Vegetarian,Suite,None,Sauna,Luxury
9821,Vegan,Standard,Table Tennis,Gym,Frugal
9822,Vegetarian,Standard,Golf,None,Luxury
9823,Non-Vegetarian,Suite,None,Gym,Frugal
9824,Vegan,Standard,None,Gym,Luxury
9825,Vegetarian,Deluxe,Swimming,Sauna,Luxury
9826,Non-Vegetarian,Deluxe,Table Tennis,Massage,Frugal
9827,Non-Vegetarian,Standard,None,None,Luxury
9828,Vegetarian,Suite,Swimming,Sauna,Luxury
9829,Vegan,Deluxe,Table Tennis,Massage,Luxury
9830,Vegan,Standard,Golf,Sauna,Luxury
9831,Vegetarian,Deluxe,Swimming,None,Luxury
9832,Vegan,Deluxe,Swimming,Gym,Luxury
9833,Vegan,Standard,Golf,Gym,Frugal
9834,Non-Vegetarian,Standard,Swimming,Massage,Luxury
9835,Non-Vegetarian,Suite,Swimming,Sauna,Frugal
9836,Non-Vegetarian,Standard,None,Sauna,Frugal
9837,Vegetarian,Standard,Golf,Sauna,Frugal
9838,Vegan,Deluxe,Swimming,Massage,Luxury
9839,Non-Vegetarian,Standard,None,Gym,Frugal
9840,Vegan,Suite,Table Tennis,Massage,Frugal
9841,Vegan,Suite,Table Tennis,Gym,Frugal
9842,Vegetarian,Suite,None,Gym,Luxury
9843,Vegetarian,Suite,Swimming,Sauna,Frugal
9844,Non-Vegetarian,Suite,Table Tennis,Sauna,Frugal
9845,Vegetarian,Deluxe,None,Massage,Frugal
9846,Vegetarian,Deluxe,None,Massage,Frugal
9847,Vegan,Standard,Golf,Gym,Frugal
9848,Vegan,Standard,None,Sauna,Luxury
9849,Non-Vegetarian,Standard,Table Tennis,None,Luxury
9850,Non-Vegetarian,Deluxe,Table Tennis,Massage,Frugal
9851,Non-Vegetarian,Standard,Swimming,Gym,Frugal
9852,Vegetarian,Standard,Golf,Massage,Luxury
9853,Vegetarian,Deluxe,None,Massage,Luxury
9854,Non-Vegetarian,Standard,Swimming,Gym,Frugal
9855,Non-Vegetarian,Suite,Swimming,Massage,Frugal
9856,Non-Vegetarian,Standard,None,Gym,Frugal
9857,Vegetarian,Suite,Table Tennis,Gym,Luxury
9858,Vegan,Suite,Swimming,Massage,Luxury
9859,Vegetarian,Standard,Table Tennis,None,Frugal
9860,Non-Vegetarian,Standard,Swimming,Sauna,Luxury
9861,Non-Vegetarian,Deluxe,Golf,None,Luxury
9862,Vegan,Deluxe,Swimming,Massage,Frugal
9863,Non-Vegetarian,Suite,None,None,Frugal
9864,Vegetarian,Suite,None,Gym,Luxury
9865,Vegetarian,Standard,Golf,Sauna,Frugal
9866,Vegan,Standard,Swimming,Gym,Luxury
9867,Vegetarian,Deluxe,Table Tennis,None,Frugal
9868,Vegetarian,Standard,None,Sauna,Luxury
9869,Vegan,Suite,None,Sauna,Frugal
9870,Non-Vegetarian,Standard,Swimming,Sauna,Frugal
9871,Non-Vegetarian,Suite,Swimming,Gym,Frugal
9872,Non-Vegetarian,Deluxe,Swimming,Gym,Luxury
9873,Vegetarian,Suite,Golf,None,Luxury
9874,Vegetarian,Suite,Swimming,Gym,Luxury
9875,Vegetarian,Suite,Swimming,Sauna,Luxury
9876,Vegan,Suite,Golf,Sauna,Frugal
9877,Non-Vegetarian,Standard,Swimming,Massage,Frugal
9878,Vegetarian,Deluxe,Golf,None,Frugal
9879,Vegan,Deluxe,Swimming,Massage,Frugal
9880,Non-Vegetarian,Deluxe,Table Tennis,None,Luxury
9881,Vegan,Standard,Swimming,None,Frugal
9882,Vegan,Standard,Golf,Massage,Frugal
9883,Vegan,Deluxe,Golf,Massage,Frugal
9884,Vegan,Deluxe,Golf,None,Frugal
9885,Vegetarian,Standard,Swimming,None,Frugal
9886,Non-Vegetarian,Suite,Table Tennis,None,Luxury
9887,Vegan,Standard,Table Tennis,Massage,Frugal
9888,Vegan,Suite,Table Tennis,Massage,Frugal
9889,Non-Vegetarian,Deluxe,Golf,None,Frugal
9890,Non-Vegetarian,Suite,Golf,Sauna,Frugal
9891,Vegan,Deluxe,Table Tennis,None,Frugal
